tweet,label
مش عارفه ليه مثلا المنتخب الفرنسي الي معظمه كان من اصول افريقيه وكذلك المنتخب الكندي من اصول مختلفه واعراق مختلفه ,not
 والله ماخرب الرياضه غير  الحريم   وسببهم بيهبط الاتحاد,hate
اجل اخر واحد ودع وش كان توديعه ابو بكار يا لهف فلوس والشرط ووو واخرها اتخداك تجيب له صوره قدم بطوله حواري لناديك الصغير,hate
بيطلع المدرب الفلته بيقول بعد قدر الله وماشاء فعل اعطينا بعض االلاعبين الشباب وكسبنا مشاركتهم كوجوه جديده وهاذي من ظمن خطه البناء لا ياشيخ,hate
اصعب مباراه بيواجه النصر الهلال انت شايف كيف فاز الشباب الموضوع ماكان فيه تكتيك ابدا رغبه لاعبين وجديه وت,not
مرة ثانية فقراوي يحطمون الآمال، لازم حل جذري. المباراة مع ضمك انتهت بنتيجة 5-2,hate
الجمهور مزعج وما عنده وعي,hate
ه تذكرت نصراوين مثل عبدالعزيز المريسيل ومبارك الشهري يبون النصر يشارك بكأس العالم بدال الهلال عشان معهم رونالدو وانه الاجهز من الهلال الهلالفلامينغو,not
بيكاسو الله يهديه جاب العيد في صلاح,hate
فين الاحتراف؟ طاقيه دايمًا بدون خطة واضحة. المباراة مع الوحدة انتهت بنتيجة 3-2,hate
فريق الفريق بلا كرامة وما يستاهل,hate
كالعادة فقراوي ما عندهم ذوق في الكرة، كل موسم نفس الأخطاء. المباراة مع الوحدة انتهت بنتيجة 5-4,hate
اتقدم بخالص الشكر والتقدير لشركه الراعيه لنادي و لدعوتهم الكريمه لحضور مباراه وسط كرنفال رياضي جميل وكنت برفقه الاساتذه أحمد عيد والمستشار خالد ابو راشد والاستاذ محمد البكيري,not
إقراح لإداره نادي النصر بقياده الأستاذ مسلي آل معمر بأن تكون هناك قناه تلفزيونيه خاصه بالنادي نقل مبارياته إن أمكن نقل التدريبات اهداف الفريق في الماضي والحاضر بطولات الفريق المباريات التي لها ذكري كواليس الجماهير ومحتويات,not
وليه ما ساهم باليورو وضد بلجيكا او يساهم بدون بلنتيات ضد توتنهام والسيتي وباريس واذا ضد تشيلسي وارسنال شدخل يابابا الكلام عن انه ساهم ولا لا تقولي وينه ضد السيتي بكاس الحليب وضد فياريال :joy::joy:,hate
هو من سحب الإعلام العالمي لدوري السعودي أصبح نادي النصر السعودي العالمي والدوري السعودي يترد في كل القنوات الرياضيه العالميه وكذلك تم نقل مباريات الدوري السعودي في بلدان مختلفه وفي كل القارات عرف العالم بالكوره السعوديه,not
الإداره التي تأخذ القرار من خارج النادي لن تنجح أبدأ، لذلك اتركو النصر لمن يهمه مصلحه الكيان إداره فشلت بامتياز,not
 مع الاسف الهري والهبد هو السمه الأساسيه لمستخدمي مواقع التواصل الاجتماعي من الجميع سواا انسان أو حيوان أو خرفان أو بقر الجميع سواا وكانت هذا الصفات متوفره في السياسين فقط في السابق الآن الكل سواا,hate
طول عمره يسير وحيدا ومربط بعد ما ادري وش ذنب الهلال بس لانه تميز عن غيره بالعمل تحت بند النيه الطيبه فعطاه اله علي قد نيته الاهلي المصري الوداد الهلال كاس العالم لانديه العالميه الرابعه صعبه قويه مسلي ال معمر نادي الفقر,not
شوفي بانيغا لاعب الهلال من راس حربه لمدافع علشان يقطع الكوره من المهاجم الاتفاقي شوفي الروح والاصرار وحب الكيان وحب الفوز تلاقين الروح هذا في لاعبين الاهلي الجبناء اذا حجه البقره على قرونها,hate
وجود النصر مسخرة يجيب العار,hate
 الرياضيه الهلالالنصر النصرالهلال ارحليامسلي دوريروشنالسعودي ,not
واضح إن الفريق حقـير للآخر,hate
بعد الدوري,not
جنرال غليل شاد حيله هاليومين علي كلنا عارفين إنه من حر مايونس فالي جاه وناديه من مسلي ماهو بسيط لا تقاوم الروس وأنت ذنب تابع,not
 الرياضيه الهلالالنصر النصرالهلال ارحليامسلي دوريروشنالسعودي ,not
توقيع مسلي ال معمر مع كرستيانو رونالدو احدث ضجه كبيره في الوسط الاعلامي الرياضي علي مستوي العالم فاق التفاعل معه الكثير من الاحداث الدوليه وتسب في جلطه جماعيه لدي الحاقدين علي النصر شكرا من القلب لاداره نادي النصر العظيم علي هذه الصفقه المدويه,not
مسلي ال معمر من يوم مسك نادينا صرنا مصخره واضحوكه الادمي ذا مافيه بركه,not
مرة ثانية فقراوي يحطمون الآمال، لازم حل جذري. المباراة مع النصر انتهت بنتيجة 4-0,hate
طحلبي ما يعرفون يلعبون تحت الضغط، خيبوا الآمال.,hate
فعلا تطالبون بإقاله الاستاذ الشامخ مسلي ال معمر ومخلين المهزله التحكيميه الهلال فايز بلنتين طالبوا بحقكم المسلوب تحدثوا عن التحكيم شفيكم انتم,not
سبحان اله العظيم لما فازوا بدوري رغم ما صاحب فوزه من بلاوي زرقا بطلها اتحاد الكره لما كان مسلي آل معمر وقتها رايسا جديدا لرابطه دوري المحترفين السعودي قعدوا يطامرون بالملعب والمضمار حتي المشجع البسيط ما سوي سواياهم,not
اتعرفون سب استهتار لاعبين النصر المحلين وعدم احترامهم لهذا النادي ولا جمهوره هو مسلي ال معمر وادارته الذين لم يستطيعوا ايقاف هؤلا الاعبين عند حدهم بل وتمردوا واصبحوا بكل برود واستهتار يظهرون يستفزون النصر وجمهوره بعد كل خساره صدق اذا لم تستح فاصنع ماشات,not
باذن اله الهلال بيفوز تاريخيه ويدعس الفقر ورونالدو يطلع ونطلع بموسم صفري انا ما اتشرف اني اشجع فريق رايسه مسلي ال معمر,not
فريق الفيصلي فاشل وما يستاهل,hate
الجمهور مسخرة وما عنده وعي,hate
واضح إن الفريق مسخرة للآخر,hate
المدرب بلا كرامة والتكتيك صفر,hate
اصبح لدي جماهير النصر الوعي لتعامل مع هذه التغريدات التي تظهر بين الحين والاخر وهنيا لنادي الهلال والاتحاد بالكوكبه من الاعلامين امثال البكيري والجاسر وغيرهم الكثير علي تقديم المشاركات والدعم لناديهم وفق اله اداره نادي النصر بقياده مسلي ال معمر,not
مسلي ال معمر رايس نادي النصر واله ياعنده سواليف لايفوتك,not
فين الاحتراف؟ خدمي دايمًا بدون خطة واضحة.,hate
 لا انت حمار رسمي شيك علي اخر ست نسخ وشوف كما نادي اماراتي وصل لنصف النهااي,hate
نشكر الرمز واداره مسلي ال معمر علي ما حق من انجازات لكيان النصراوي في تحقيق ناشاين النصر و سيدات النصر منجز في عهد ادارته و لا زال وصيف ومنافس قوي علي الدوري في الفريق الاول وايضا شباب النصر منافس لنستمر بالوقوف والدعم الجماهيري,not
 ياخي سمسار طبال رقاصه حرامي الي هو لاتعطي اذنك لكل من هب ودب وتصير هطف اي احد يضحك عليك هذا ي تعبان روض اسيا وروض انديه الدوري كلها ويجيك واحد عمره ١٥ يقولك سمار ليش طيب والله يقولون حمار,hate
"#كلمه_بداخلي_بقولها_x000D_
_x000D_
البنت اللي تسوي تفهم في الكوره يضحكون عليها الشباب،،_x000D_
👌🏻مثل_x000D_
ما البنات يضحكون على الرجال اللي مسوي يفهم في المكياج.._x000D_
_x000D_
🙃🙂🤭🏃🏻‍♂️🏃🏻‍♂️🏃🏻‍♂️",hate
قلبك مليان حقد وغل علي رايس نادي النصر الاستاذ مسلي آل معمر انت خلك في تويتر اكبر منصب لك مسكت جريده او جريدتين وكلها اختفت عن الوجود اما مسلي صار رايس نادي كبير وجاب اكبر وأعظم لاعب في العالم انت وش سويت بحياتك لاشا يذكر علي العموم انت تصيح ليل ونهار ومسلي مو معطيك وجه حتي,not
نادي العتمه راح يربيهم مسلي آل معمر انتهي زمن الفوضي أجل تبون تاخذون مقاعد جمهور الشمس هزلت أنت وناديك,not
كالعادة فقراوي ما عندهم ذوق في الكرة، كل موسم نفس الأخطاء. المباراة مع الرائد انتهت بنتيجة 5-4,hate
طريقه كتابه الهدف بتاريخ معين جابت فيني العيد جذبت نفس الشيء بس نسيت اذكر شيء ثاني كل شي يجي بسهوله وبدون تخطيط واي مجهود مرحب به :sparkles:,hate
صراحة تصرفات طاقيه مريبة وما تليق بجمهور الرياضة. المباراة مع الفيصلي انتهت بنتيجة 2-3,hate
طرد حمداله والعله فيه طرد غارسيا وقال الاعبين مايبونه لانه يجلدنا وقالوا تكتيكيا سيا طلع المشكله في اشباه الاعبين المحلي سيا بس النصر ارحلوا من النصر ارحليامسلي الهلالالنصر ,not
اتمني استمرار الاستاذ مسلي بن مهدي ال معمر اليامي رايس لنادي فهو متعلم معه ماجستير وخبره رياضيه وكذلك قانوني وكسب قضايا عده امام الهلال والاتحاد كهلالي اتمني انتخابه رايس لنادي النصر مدي الحياه,not
وجود الحكم قليل عقل يجيب العار,hate
سبحان الله يامغير الاحوال البنات صارو يحبون الكورة و الشباب صارو يحبون الكيبوب,hate
مرة ثانية فقراوي يحطمون الآمال، لازم حل جذري.,hate
ياخزياه ياخزياه يا ssc الحين اخذين فلوسنا وحرمتونا من مبارتين مباره السعوديه و فيتنام ومباراه الهلال بالاسيويه بدل ماتعتذرون وتعوضوننا بفلوس تسون لنا حظر ياخزياه ياخزياه وينك يولد الفيصل,hate
يابن الحلال الجنه الانضباط تعمل حسب الميول من أجل رايس النادي مسلي ال معمر رايس الجنه معروفه ميوله الصراويه,not
طاقيه خرابيط، لازم إدارة تغيّر طريقة الاختيار.,hate
الجمهور مسخرة وما عنده وعي,hate
مسلي آل معمر الترند اليوم طيح وصيح قدام النصر لتكسب تعاطف الآخرين والحكم المحلي يتعرض لضغوط ويستجيب لهم نادي النصر الأكثر تضر بشهاده داره التحكيم قسم باله تصريح قوي وعطاهم علي روسهم ,not
مثلي الأنديه في مشروع تاريخ كره القدم السعوديه لبطولات نادي الإتحاد عبدالاله النجيمي نادي الهلال سلمان العنقري نادي النصر مسلي آل معمر نادي الشباب فارس العلياني نادي الأهلي عمرو فقيه,not
يجيك فقراوي قذر يحسب الناس مثله ترا أرسل عليك بليهان يساوي وجهك بالإزفلت ما أقصد احد ,not
كلهم كسلان في الفريق,hate
مسلي ال معمر اله يوفقك ويسهل أمرك النصر أكبر منك ومن ادارتك وبكثير جماهير ليس لديها الا طلب واحد فقط هذا الموسم خروجكم من النادي فقط هل هذا الطلب صعب لا واله قلناها ونكرها بعد كل جوله النصر يحتاج شخص مثل فيصل بن تركي او سعود السويلم,not
الجمهور كسلان وما عنده وعي,hate
اصابه فيصل بن تركي خذينا الدوري اصابه سعود بن سويلم خذينا الدوري اصابه مسلي ال معمر متصدرين وبناخذ الدوري ندري ان فريقنا منحوس ولكن خلك ايجابي ,not
امس جايب هدف مراح اطقطق هه,hate
الحمد لله والشكر لله الحمد لله دائما وابدا صلاح سجل وصنع هدفين واسعدنا جميعا باختصار محمد صلاح ملك مصر وملك البريميرليج ولا عذاء للحاقدين دائم التالق ودائما ممتع باهدافه واسيستاته ومهارته صلاح الان هداف الدوري الانجليزي افضل لاعب في البريمرليج علي مدار الخمس مواسم,hate
ما يتعرض له رايس نادي او المواطن السعودي مسلي ال معمر من بعض الاعلامين المعروفين تجاوزت كل الخطوط الحمرا بالإساه الشخصيه له وهذا لا يقبله المسلم أو الإنسانيه بصفه عامه اله سبحانه وتعالي خالق الكون كله و يدبر الأمر بإراده رب العالمين السكوت علي هؤلا خطأ كبير جدا,not
الاهلي رافض ان الماتش يتلعب في المغرب علشان تكافؤ الفرص و عمل شكوي للمحكمه الرياضيه الصبح بليل الاهلي قدم طلب للاتحاد الأفريقي ان مصر تستضيف النهااي نادي نجس وضيع,hate
يا الفريق فاشل وما عندك فايدة,hate
اله يسامحك ي مسلي نحرت النصر وضيعت عليه الدوري رسمي النصر بلا مدرب وقت اقاله جارسيا غلط غلط متي يجينا رايس فاهم,not
أداء فاشل من طاقيه اليوم، حسّونّا بالإحباط. المباراة مع الرائد انتهت بنتيجة 2-2,hate
شاهد تقليد ظريف لرايس نادي النصر مسلي آل معمر في ستديو بحضور رونالدو وتاليسكا فيديو مساحه نت,not
النتيجة متوقعة لمن يعتمدون على ناس مثل خدمي. المباراة مع الهلال انتهت بنتيجة 5-0,hate
فريق الفيصلي مسخرة وما يستاهل,hate
جمهور الوفا جمهور النصر قفوا مع عشقكم وحبكم ناديكم العالمي كونوا مع الكيان وادعموا إداره مسلي ,not
باله اشخاص في الجنه يحلفون ما صدر منهم واداره الاعلام تقول استلمنا الخطاب⁉ باله هذا دوري يليق باسم ,not
طبعا مسلي آل معمر داخل بصفته المدير التنفيذي لنادي النصر حسب كلام الكابتن فهد الهريفي ,not
أداء فاشل من خدمي اليوم، حسّونّا بالإحباط. المباراة مع الاتحاد انتهت بنتيجة 0-0,hate
يا رجال لو النصر يملك اعلام وجمهور قوي ماتشوف مسلي ال معمر ع كرسي النصر ساعه وحده ريس يشيل ابو بكر ويتركلي مارتنيز وماشاريبوف الجميع يعلم النصر يحتاج صانع لعب و اقسم باله لو انه رايس الهلال ماغير يشوتوه اليوم الثاني ريس صوري لاشخصيه ولا قرار وحطها فالمدرب انتهي زمنها,not
لا اتفق حرق للبارت سادس انا اقول بوتشي كان الاعظم بوتشي كان شخصيه ذكيه و مستعد يضحي باي شيء عشان يوصل لي هدفه و كان احد من شخصيات المسكينه الى كان بس يبغا يساعد اخوه بس جاب العيد فيه و النهايه هي الى خلتني اشوف ايش كثر بوتشي حيوان و قوي بنفس الوقت و نهايه تحزن مات الكل,hate
 لن نحق بطوله و مسلي رايس نادي النصر انتهي ارحليامسلي,not
الجمهور مزعج وخرب كل شي,hate
اجل انتم مشاركين سنوي ومتواجدين مع الاربع الكبار يضحك يا اذا تسوي مقارنه بالامور هذي خل لكم مخرج اقل شي وصل ناديك مره مرتين الي ادوار متقدمه مع اندية العالم لكن على راسك من عام الفين حق الترشيح ولا حتى دور ال ١٦ اما بدون مشاوكه من المجموعات كمل صياحك ياوضيع يضحك,hate
إذا لم يفز نصر مسلي آل معمر المدج بالنجوم يتقدمهم نجم العالم الأول كرستيانو رونالدو علي الهلال الذي فاز عليه الباطن متذيل الدوري السعودي ونالت معظم الفرق المتوسطه المستوي نصيبها منه هذا الدوري إما بالتعادل أو الفوز فمتي يفوز ,not
تبيها انت قدحه وبس يعني لا يعارض الوليد بس يكون النادي مرتاح لا ديون ولا تاخير رواتب يجافظ علي كفات إداريه كويسه موب غصب يجيب ناس من عنده مسلي ال معمر توفرت له كل السبل انه يكون رايس ناجح بس كل قرارته موب بيده وكلنا عارفين صفقه ابو جبل مدربين لاتينين وهلما جره,not
نادي الفقر كان تجميع لخدم وطباخين القصور من الجاليات الافريقيه وقت فراغهم يمارسون كره القدم ولبسهم كان اح,not
نادي سعودي يتخاطب مع الويلزي غاريث بيل عن إمكانيه تراجعه عن الإعتزال و العب معه في عقد لمده موسمين علما ان بيل يبلغ من العمر و قد اعلن اعتزاله العب منذ ايام عبدالعزيز المريسيل,not
قرارات ارتجاليه ولحظيه تعتمد علي نتيجه مباراه صفقات اعلاميه ودق خشوم بغض النظر عن الاحتياج قضايا ومشاحنات خارج الملعب قبل كل مباراه حاسمه اهدار موسمين كان النصر قادر يحق كل شيا وما حق اي شيا مسلي ال معمر أسوأ رايس نادي في تاريخ أنديه كره القدم بلا شك,not
اكره اليونايتد واكره روني واكره تاريخهم نادي قذر جدا,not
"  وين جلدوني 😂🤦🏻‍♂️_x000D_
من وين طالعه انتي الثانيه شكلك جيتي عشان تسالين شي من مواضيع الكوره😂😂😂😂😂😂🤦🏻‍♂️ اخخخ ي البنات والله تعجبوني مع اسألتكم الرياضيه هذه تكفون استمروو نبي نضحك .م يفهمون شي بس حابين يتدخلو مع الشباب احلا شي ..كذه اللقافه والله 😂",hate
 بس هذا الي همك طيب قولي من الاول اسقاط الولايه وارتاحي لا تلفين و تدورين ,not
 الرايس مسلي آل معمر ستكون هناك رعاه عالميه لنادي النصر,not
كل الشكر لكل من دعم وحفز وساهم في تسهيل حضور الجمهور في هذه المرحله الحرجه في تاريخ نادينا عشاق يدعموا هنا وعشاق يد,not
الجمهور النصراوي تجاهلوا الخكيري وركزوا في ناديكم ردكم عليه ومجاراته في تفاهته هو بمثابه سحبكم الي مستنقع الوحل الي يتمرطس فيه,not
الحكم غـبـي وخرب كل شي,hate
مسلي آل معمر رايس نادي النصر يتطمن علي أوسبينا حارس نادي النصر بعد تعرضه لإصابه ونقله بسياره الإسعاف,not
بصفتك مسلي ال معمر او مدير الاحتراف في نادي النصر في هالنادي لاتستغرب شي بكره يصرح سواق الباص,not
وجود الوحدة مقرف يجيب العار,hate
البكيري تغريدتين لم يذكر فيها النصر هذي التعليقات شوفوا التغريدات الي فيها اسم النصر او يلمح ع النصر لن بعض الاحيان م يقدر يذكر اسم النادي بسب مسلي ال معمر هنا تعرفون ليه نقول النصر باب رزق جميل مسكين شاد حيله فعلا ان لقمه العيش صعبه,not
دي صفحه كاس العالم بالعربي ويجي واحد براس كلب يحط الاهلي في جمله مفيده مع انديه عره كان عنده حق اسلام الشاطر لما قال مفيش نادي في مصر يساوي حاجه من غير الاهلي,hate
الاستاذ مسلي آل معمر وادارته باقيه ان شا اله واله يوفقكم الاستقرار الإداري والفني يجلب البطولات النصر في مرحله متقدمه بالدوري ومتصدره وكذالك كأس الملك والوصول لاسيويه ان شا اله خساره بطوله وديه او مباراه رغم نقص الف يق لا يستوجب المطالبه باقاله مدرب او رايس الاستقرار,not
يا الاتحاد مخزي وما عندك فايدة,hate
فريق المدرب فاشل وما يستاهل,hate
لا تلعبين ع نفسك يماما ومحد قاعد ينهان الحين غيرك والله ويلا دوري كرامتك بالمنشن ودزيها:weary:,hate
طاقيه ما يعرفون يلعبون تحت الضغط، خيبوا الآمال.,hate
يا إعلامي يا مجهول لم أعرفك الا من ذكر نادي النصر، و يارايس العالمي أنت أوجعتهم فكان صياحهم علي قدر ألمهم راقت لي عندما يزداد العوا من حولك،فأعلم أنك أوجعت الكلاب,not
فريق الفيصلي حقـير وما يستاهل,hate
المدرب كسلان والتكتيك صفر,hate
يجري دافيد اوسبينا الاشاعات الطبيه في احدي مستشفيات الرياض ، و يقف بجانبه رايس النادي الاستاذ مسلي ال معمر,not
زملكاويه تويتر معلقوش علي زياره تركي ال الشيخ لنادي لا بالطيب ولا الوحش,not
يابو سعد اعلم انك رجل واعي ويهمك الكيان بس وش مصلحه العنزي يتكلم عن المدرب في هالوقت ماندخل بالنوايا بس شف هدف الفتح الثاني شف هو طبيعي او لا زد عليها دروب عجيب من اغلب الاعبين المحلين في نفس الوقت اعلم نصروايتك الحقيقيه ولست كغيرك يهمه نفسه قبل الكيان,not
كلهم قليل عقل في الحكم,hate
الناس تقول لكم من سنه انقلوا مقر النادي ولا تروحون بعيد اتركوا الاعبين تعالوا لرؤسا النادي لم يسبق ان فيه نادي بالعالم ثلاث رؤسا متعاقبين عليه اصيبوا فيصل بن تركي مفصل القدم سعود ال سويلم رباط مسلي ال معمر خلع بالكتف,not
يجب ايقاف التلوث البصري وحمايه الدوري من هذا المتغطرس لا يوجد منهو فوق النظام في هذا الوطن,not
المدرب كسلان والتكتيك صفر,hate
فريق الاتحاد مخزي وما يستاهل,hate
تيار بيت دع ارة حاطين وحدة غدرانه وايسولفون وياهه على الانوثة والاغراءآت الي يحبه الرجل ويتهمون الناس بالرذيلة وهم عبارة عن شلة داع رة زين المتحدث ايگول الصوت العالي والخشن نوع من انواع الايحاءات الجنسية يعني مها الدوري على كلامه فول أيحاءات لان هاي المواصفات عدها ومعروفة لا ياخنزير,hate
 للاسف مافيش حاجه هتم ده قمه المهزله والتخاذل مع نادي وجمهوره اللي باجسام كلاب وراس حما،ر,hate
له ثلاث سنوات في راسه النادي تقدر تقول لي كم بطوله جاب عشان تشكروه,not
محمد الغامدي تحدثوا عن التحكيم وكأن مظلوم تحكيميا والذي تكلم ليس بنادي وليس وانما داره التحكيم في هي التي رصدت وحلت الاخطا المرتكبه وهذه الداره تكون من عدت حكام اذا هم قانونين ويعرفون القانون و الاخطا التي رصدوها,not
طاقيه ما يعرفون يلعبون تحت الضغط، خيبوا الآمال.,hate
وش هالدراما السخيفه المبالغه فيها شلون رئيس او مالك نادي معين يحضر في مدرج خصمه امام فريقه بغض النظر سوا كانت ,not
الحمله التي تواجه مسلي ال معمر من الذبان الازرق هي نفسها الحمله التي كانت تواجه سعود ال سويلم حتي استقال وقبله منصور البلوي الهلالين مايبون الدعم والصرف والبذخ الا لناديهم من سنه والصرف والبذخ لهم ولا كفاهم هذا انتبهوا منهم يا نصراوين,not
مرة ثانية خدمي يحطمون الآمال، لازم حل جذري. المباراة مع الأهلي انتهت بنتيجة 3-4,hate
والله اكبر مكسب لينا في تاريخ النادي هوه خروج البني ادم ده شر طرده الي المزبله يا كلب  كلب💵,hate
يروح مسلي ويجي غيره يبقي النصر نادي صغير جدا مهما دعم بالصفقات الوزاريه ارحليامسلي ,not
مسلي ستدخل التاريخ من اوسع ابوابه شكرا يا مسلي انك قدرت تجيب كريستيانو في دورينا,not
الشباب كسلان وخرب كل شي,hate
نادي النصر ملك لجماهير النصراويه ارحل غير محسوف عليك,not
وجود الفيصلي بلا كرامة يجيب العار,hate
الحارس اجوستين روسي طلع مقلب سنتين بين إحتياطي ومصاب ماشاريبوف أقل من المحلين ابو بكار هداف جنوب افريقيا في كاس العالم يطرد فشل تعاقدات جماهير تنتصر علي الإعلامي ياليت أسمع رأي الأستاذ في وضع الأجانب في أثق في رأيه,not
عاجل مسلي ال معمر قر الاستقاله من راسه نادي النصر قالها عبدالرزاق حمداله اعانكم اله ع الجاي,not
فيديو تحديد الكل اداره مدرب جمهور اعلام الهلال الكل يتحمل ما يحصل لهلال فيديو يوضح حقيقه الهلال هذا الموسم,not
يقولك اهلاوي يصارخ انا الملكي انا الزعيم انا الشقردي انا البطل قرب منه خويه وعطاه سنكرس قاله والحين كيفك قال انا طحلبي انكت,hate
 سعود الهلال رحمه اله توفي وسجله حافل بخدمه دينه وطنه نفتخر فيه وفي رجال امنا وانت يا ,not
انا عارف ان الهلاليين من جنبها اجل من دون ولانقطه تقول :joy: يابابا مافيها نقاط خلص دور المجموعات هذا وقت خروج المغلوب لا ويشجعون :joy:,hate
خدمي ما يعرفون يلعبون تحت الضغط، خيبوا الآمال.,hate
بطلوا تشربوا مويه مخلل يا  الفيديوا واضح ان لعبيه الهلال الي بتعتدي علي الامن يا تيس,hate
المدرب فاشل والتكتيك صفر,hate
مرة ثانية طاقيه يحطمون الآمال، لازم حل جذري.,hate
مرة ثانية طحلبي يحطمون الآمال، لازم حل جذري.,hate
كالعادة خدمي ما عندهم ذوق في الكرة، كل موسم نفس الأخطاء. المباراة مع الاتحاد انتهت بنتيجة 4-3,hate
جلاد الطواقي و جماهير الهلال ه,not
المدرب كسلان والتكتيك صفر,hate
مالي في الكوره خليني اطقطق بس يارب يفوز الهلال:joy::joy:,hate
أداء فاشل من فقراوي اليوم، حسّونّا بالإحباط. المباراة مع الشباب انتهت بنتيجة 4-5,hate
فريق الفتح بلا كرامة وما يستاهل,hate
بعض اللاعبين مثل طاقيه يضحكون على جمهورهم باللعب هذا.,hate
الحمد لله والشكر اذا هم رنوك رن بالثلاثه وهدف رابع ملغي وتقولين لن يذهب بعيد اجل ناديك باعترافك بان حراسته منتهيه ودفاعه ومحاوره متهالكه وين بيوصل :joy: النصراوي لازم يجلد ذاته ونفسه عارف قيمه ناديه :joy:,hate
الحين يلا خذلك متعه سيناريو جميل وهدف في توقيت اجمل :star_struck::blue_heart:,hate
جايه اطقطق على النصراويين والهلاليين,hate
الساعه جات الحين ربى تطلع من الروضه دوري اليوم اطقطق عليها هه,hate
اله يحفظه النادي النصر ويكثر من امثاله لهم يارب,not
من كثر التعب الي فيني مالي خلق اطقطق على خوياني الفقراويه,hate
عاجل مسلي ال معمر قر الاستقاله من راسه نادي النصر قالها عبدالرزاق حمداله اعانكم اله ع الجاي,not
مرة ثانية خدمي يحطمون الآمال، لازم حل جذري. المباراة مع الفتح انتهت بنتيجة 4-1,hate
الحوار بتاع مبابي دا فكرني بليفاندوسكي ضد الاهلي في كاس العالم للاندية و اثبت ان في (اغلبية) من البنات اللي بتدعي الفرجة على كورة بتتفرج كتريند و ساعة المناسبات و فاكراها مسلسل كوري او تركي عشان تقعد تقول دا حلو و دا قمور،بتكلم على (اغلبية) مش الكل،الكورة اكبر من شغل ال🙈دا بكتير,hate
ياخي هذا نظام دورينا اذا جاب العيد المدرب ف مباراه مهمه اقالوه غير كذا اطلب الله يعني تبونه يتغير خلوه ينهزم ف المباريات المهمه,hate
راسه مسلي ال معمر يوم و ايام لم يحق بطوله لم يصل الي نهاي خروج من نصف نهاي آسيا لم يصل لدوري ابطال آسيا خسر قضيه بن نافل خسر قضيه فيتوريا خسر قضيه ابوجبل خسر قضيه جوليانو,not
وس خ ال خ ن يث جمهور الهلال يدعسك يابن ال ك ا فره,not
والله انتو الي طلع لكم صوت الحين الاتي من اكبر انديه اسيا وانت مخلي يشيخ ختى محليا فاشل لا دوري ولا كاس و تقول لواحد محقق دوري ابطال اسيا طلع لك صوت شكلك ولدت في,hate
المشجع المكفوف الي حضر مباراه العالمي الاخيره مع الوحده يتمني زياره نادي العالمي ان شا اله ان رايس العالمي مسلي ال معمر يلبي رغبه المكفوف يا رب,not
فين الاحتراف؟ طاقيه دايمًا بدون خطة واضحة. المباراة مع الرائد انتهت بنتيجة 5-2,hate
الاتاتي من الاعب مبتدي في كوره القدم في مباراه السوبر ثم تصر عليه وايصر المدرب علي العبه في مباراه مفترق طرق في الدوري رساله الي مسلي ال معمر الاخ مسلي الفلاشات الاتاتي بلانجزات والهايطه فشل كل عمل العمل بصمت اساس النجاح المدير الكوره واينه مراقبه الاعبين المحترفين واينه,not
مسلي ال معمر منذ قدومه كرايس لنادي تعاقد مع مانو وتمت إقالته في منتصف الموسم تعاقد مع بيدرو وتمت اقالته بعد جولات تعاقد مع روسو في منتصف الموسم تعاقد مع جارسيا وتمت اقالته حسب صحيفه عكاظ ,not
وجود النصر مقرف يجيب العار,hate
فعلا صغير وصغير الرياض يوقع مع البليهي أقل شا الباطن الي انت مستهتر فيه يقدر يجيب محترف لكن الهلال موقوف بأمر مسلي ال معمر تعرف هذا مع كرستيانو رونالدو ولا اعرفك طيب اعرفك صاحب السمو الملكي الامير تركي بن سلمان بن عبدالعزيز ال سعود,not
الاسد في عرينه مالك النادي معالي المستشار تركي ال الشيخ في زياره لنادي بيراميدز اليوم  تركي ال الشيخ ,not
ضيعنا الدوري و ما استبعد كأس الملك يضيع بعد كل تبعات تخبطات هالإداره ، لا المدرب ولا الاعبين يتحملون كثر ماتحمل الاداره ٪ من الي جالس يصير بسب مسلي ال معمر فقط,not
صور من جوله المستشار تركي ال الشيخ ومرتضي منصور في مقر نادي الزمالك تركي ال الشيخ تركي ال الشيخ الزمالك ,not
فقراوي ما يعرفون يلعبون تحت الضغط، خيبوا الآمال. المباراة مع الأهلي انتهت بنتيجة 0-0,hate
واضح إن اللاعب فاشل للآخر,hate
قالها مسلي ال معمر لن تسمع صور رايس الباطن بعد مباراه النصر لأن هدفه رضا التحالف فقط,not
يا الجمهور فاشل وما عندك فايدة,hate
الجمهور قليل عقل وما عنده وعي,hate
"  طيب الي اتهموا الهلال انه خلف استدعاء لاعبهم وظهر العكس الهلال هو المتضرر !!_x000D_
_x000D_
انا تعليقي ع المالكي وهو اخ عزيز لكن "" والله اعلام الرياضه عندنا مثل الحريم نقالين كلام وظلم وتعصب واولهم "" خيخه "" كما قال عنهم الرمز الاهلاوي ✋🏻",hate
كلهم بلا كرامة في الفتح,hate
كل الانديه كبيره يعني اكره شي عندي الاستصغار ب الانديه الثانيه ليش والله لنه ضعيف حاليا :shrug:🏻ud:male_sign: ممكن اطقطق او امزح معك بس ما استصغر ناديك عرفت هاذا الي اقصده,hate
مسلي ال معمر يفوز بجازه أسوا رايس مر علي تاريخ النصر بعدما تفوق علي فيصل بن تركي في الفشل في إداره نادي النصر,not
